../Datasets/AR/Training/man67/m-067-18.pgm;1
../Datasets/AR/Training/man67/m-067-13.pgm;1
../Datasets/AR/Training/man67/m-067-10.pgm;1
../Datasets/AR/Training/man67/m-067-17.pgm;1
../Datasets/AR/Training/man64/m-064-3.pgm;2
../Datasets/AR/Training/man64/m-064-4.pgm;2
../Datasets/AR/Training/man64/m-064-9.pgm;2
../Datasets/AR/Training/man64/m-064-1.pgm;2
../Datasets/AR/Training/man64/m-064-5.pgm;2
../Datasets/AR/Training/man64/m-064-6.pgm;2
../Datasets/AR/Training/man64/m-064-11.pgm;2
../Datasets/AR/Training/man64/m-064-2.pgm;2
../Datasets/AR/Training/man64/m-064-7.pgm;2
../Datasets/AR/Training/man64/m-064-8.pgm;2
../Datasets/AR/Training/woman58/w-058-3.pgm;3
../Datasets/AR/Training/woman58/w-058-25.pgm;3
../Datasets/AR/Training/woman58/w-058-21.pgm;3
../Datasets/AR/Training/woman58/w-058-5.pgm;3
../Datasets/AR/Training/woman58/w-058-9.pgm;3
../Datasets/AR/Training/woman58/w-058-10.pgm;3
../Datasets/AR/Training/woman58/w-058-16.pgm;3
../Datasets/AR/Training/woman58/w-058-12.pgm;3
../Datasets/AR/Training/woman58/w-058-20.pgm;3
../Datasets/AR/Training/woman58/w-058-22.pgm;3
../Datasets/AR/Training/woman58/w-058-4.pgm;3
../Datasets/AR/Training/woman58/w-058-26.pgm;3
../Datasets/AR/Training/woman58/w-058-24.pgm;3
../Datasets/AR/Training/woman58/w-058-15.pgm;3
../Datasets/AR/Training/woman58/w-058-23.pgm;3
../Datasets/AR/Training/woman58/w-058-18.pgm;3
../Datasets/AR/Training/woman58/w-058-17.pgm;3
../Datasets/AR/Training/woman58/w-058-8.pgm;3
../Datasets/AR/Training/woman58/w-058-19.pgm;3
../Datasets/AR/Training/woman58/w-058-7.pgm;3
../Datasets/AR/Training/woman58/w-058-14.pgm;3
../Datasets/AR/Training/woman58/w-058-6.pgm;3
../Datasets/AR/Training/woman58/w-058-11.pgm;3
../Datasets/AR/Training/man28/m-028-6.pgm;4
../Datasets/AR/Training/man28/m-028-7.pgm;4
../Datasets/AR/Training/man28/m-028-13.pgm;4
../Datasets/AR/Training/man28/m-028-8.pgm;4
../Datasets/AR/Training/man28/m-028-9.pgm;4
../Datasets/AR/Training/man28/m-028-12.pgm;4
../Datasets/AR/Training/man28/m-028-2.pgm;4
../Datasets/AR/Training/man28/m-028-4.pgm;4
../Datasets/AR/Training/man28/m-028-1.pgm;4
../Datasets/AR/Training/man28/m-028-10.pgm;4
../Datasets/AR/Training/man28/m-028-5.pgm;4
../Datasets/AR/Training/man28/m-028-3.pgm;4
../Datasets/AR/Training/woman35/w-035-12.pgm;5
../Datasets/AR/Training/woman35/w-035-11.pgm;5
../Datasets/AR/Training/woman35/w-035-20.pgm;5
../Datasets/AR/Training/woman35/w-035-6.pgm;5
../Datasets/AR/Training/woman35/w-035-16.pgm;5
../Datasets/AR/Training/woman35/w-035-24.pgm;5
../Datasets/AR/Training/woman35/w-035-2.pgm;5
../Datasets/AR/Training/woman35/w-035-19.pgm;5
../Datasets/AR/Training/woman35/w-035-14.pgm;5
../Datasets/AR/Training/woman35/w-035-25.pgm;5
../Datasets/AR/Training/woman35/w-035-1.pgm;5
../Datasets/AR/Training/woman35/w-035-10.pgm;5
../Datasets/AR/Training/woman35/w-035-22.pgm;5
../Datasets/AR/Training/woman35/w-035-15.pgm;5
../Datasets/AR/Training/woman35/w-035-5.pgm;5
../Datasets/AR/Training/woman35/w-035-7.pgm;5
../Datasets/AR/Training/woman35/w-035-26.pgm;5
../Datasets/AR/Training/woman35/w-035-4.pgm;5
../Datasets/AR/Training/woman35/w-035-13.pgm;5
../Datasets/AR/Training/woman35/w-035-17.pgm;5
../Datasets/AR/Training/woman35/w-035-18.pgm;5
../Datasets/AR/Training/woman35/w-035-8.pgm;5
../Datasets/AR/Training/woman35/w-035-9.pgm;5
../Datasets/AR/Training/woman35/w-035-23.pgm;5
../Datasets/AR/Training/woman35/w-035-3.pgm;5
../Datasets/AR/Training/woman35/w-035-21.pgm;5
../Datasets/AR/Training/man56/m-056-26.pgm;6
../Datasets/AR/Training/man56/m-056-21.pgm;6
../Datasets/AR/Training/man56/m-056-8.pgm;6
../Datasets/AR/Training/man56/m-056-13.pgm;6
../Datasets/AR/Training/man56/m-056-18.pgm;6
../Datasets/AR/Training/man56/m-056-23.pgm;6
../Datasets/AR/Training/man56/m-056-2.pgm;6
../Datasets/AR/Training/man56/m-056-14.pgm;6
../Datasets/AR/Training/man56/m-056-3.pgm;6
../Datasets/AR/Training/man56/m-056-12.pgm;6
../Datasets/AR/Training/man56/m-056-15.pgm;6
../Datasets/AR/Training/man56/m-056-5.pgm;6
../Datasets/AR/Training/man56/m-056-19.pgm;6
../Datasets/AR/Training/man56/m-056-17.pgm;6
../Datasets/AR/Training/man56/m-056-22.pgm;6
../Datasets/AR/Training/man56/m-056-16.pgm;6
../Datasets/AR/Training/man56/m-056-20.pgm;6
../Datasets/AR/Training/man56/m-056-9.pgm;6
../Datasets/AR/Training/man56/m-056-4.pgm;6
../Datasets/AR/Training/man56/m-056-25.pgm;6
../Datasets/AR/Training/man56/m-056-10.pgm;6
../Datasets/AR/Training/man56/m-056-24.pgm;6
../Datasets/AR/Training/man56/m-056-7.pgm;6
../Datasets/AR/Training/man56/m-056-11.pgm;6
../Datasets/AR/Training/man56/m-056-1.pgm;6
../Datasets/AR/Training/man56/m-056-6.pgm;6
../Datasets/AR/Training/man71/m-071-22.pgm;7
../Datasets/AR/Training/man71/m-071-18.pgm;7
../Datasets/AR/Training/man71/m-071-19.pgm;7
../Datasets/AR/Training/man71/m-071-14.pgm;7
../Datasets/AR/Training/man71/m-071-17.pgm;7
../Datasets/AR/Training/man71/m-071-16.pgm;7
../Datasets/AR/Training/man71/m-071-26.pgm;7
../Datasets/AR/Training/man71/m-071-15.pgm;7
../Datasets/AR/Training/man71/m-071-25.pgm;7
../Datasets/AR/Training/man71/m-071-20.pgm;7
../Datasets/AR/Training/man71/m-071-21.pgm;7
../Datasets/AR/Training/man71/m-071-24.pgm;7
../Datasets/AR/Training/man71/m-071-23.pgm;7
../Datasets/AR/Training/woman17/w-017-1.pgm;8
../Datasets/AR/Training/woman17/w-017-19.pgm;8
../Datasets/AR/Training/woman17/w-017-4.pgm;8
../Datasets/AR/Training/woman17/w-017-11.pgm;8
../Datasets/AR/Training/woman17/w-017-21.pgm;8
../Datasets/AR/Training/woman17/w-017-23.pgm;8
../Datasets/AR/Training/woman17/w-017-18.pgm;8
../Datasets/AR/Training/woman17/w-017-26.pgm;8
../Datasets/AR/Training/woman17/w-017-15.pgm;8
../Datasets/AR/Training/woman17/w-017-13.pgm;8
../Datasets/AR/Training/woman17/w-017-3.pgm;8
../Datasets/AR/Training/woman17/w-017-14.pgm;8
../Datasets/AR/Training/woman17/w-017-10.pgm;8
../Datasets/AR/Training/woman17/w-017-8.pgm;8
../Datasets/AR/Training/woman17/w-017-12.pgm;8
../Datasets/AR/Training/woman17/w-017-16.pgm;8
../Datasets/AR/Training/woman17/w-017-6.pgm;8
../Datasets/AR/Training/woman17/w-017-20.pgm;8
../Datasets/AR/Training/woman17/w-017-7.pgm;8
../Datasets/AR/Training/woman17/w-017-9.pgm;8
../Datasets/AR/Training/woman17/w-017-2.pgm;8
../Datasets/AR/Training/woman17/w-017-17.pgm;8
../Datasets/AR/Training/woman17/w-017-5.pgm;8
../Datasets/AR/Training/woman17/w-017-22.pgm;8
../Datasets/AR/Training/woman17/w-017-25.pgm;8
../Datasets/AR/Training/woman17/w-017-24.pgm;8
../Datasets/AR/Training/man19/m-019-7.pgm;9
../Datasets/AR/Training/man19/m-019-25.pgm;9
../Datasets/AR/Training/man19/m-019-8.pgm;9
../Datasets/AR/Training/man19/m-019-12.pgm;9
../Datasets/AR/Training/man19/m-019-15.pgm;9
../Datasets/AR/Training/man19/m-019-20.pgm;9
../Datasets/AR/Training/man19/m-019-16.pgm;9
../Datasets/AR/Training/man19/m-019-11.pgm;9
../Datasets/AR/Training/man19/m-019-14.pgm;9
../Datasets/AR/Training/man19/m-019-2.pgm;9
../Datasets/AR/Training/man19/m-019-17.pgm;9
../Datasets/AR/Training/man19/m-019-4.pgm;9
../Datasets/AR/Training/man19/m-019-5.pgm;9
../Datasets/AR/Training/man19/m-019-3.pgm;9
../Datasets/AR/Training/man19/m-019-13.pgm;9
../Datasets/AR/Training/man19/m-019-19.pgm;9
../Datasets/AR/Training/man19/m-019-26.pgm;9
../Datasets/AR/Training/man19/m-019-10.pgm;9
../Datasets/AR/Training/man19/m-019-21.pgm;9
../Datasets/AR/Training/man19/m-019-24.pgm;9
../Datasets/AR/Training/man19/m-019-23.pgm;9
../Datasets/AR/Training/man19/m-019-6.pgm;9
../Datasets/AR/Training/man19/m-019-9.pgm;9
../Datasets/AR/Training/man19/m-019-1.pgm;9
../Datasets/AR/Training/man19/m-019-22.pgm;9
../Datasets/AR/Training/man19/m-019-18.pgm;9
../Datasets/AR/Training/woman19/w-019-9.pgm;10
../Datasets/AR/Training/woman19/w-019-18.pgm;10
../Datasets/AR/Training/woman19/w-019-20.pgm;10
../Datasets/AR/Training/woman19/w-019-23.pgm;10
../Datasets/AR/Training/woman19/w-019-4.pgm;10
../Datasets/AR/Training/woman19/w-019-11.pgm;10
../Datasets/AR/Training/woman19/w-019-3.pgm;10
../Datasets/AR/Training/woman19/w-019-10.pgm;10
../Datasets/AR/Training/woman19/w-019-2.pgm;10
../Datasets/AR/Training/woman19/w-019-24.pgm;10
../Datasets/AR/Training/woman19/w-019-26.pgm;10
../Datasets/AR/Training/woman19/w-019-12.pgm;10
../Datasets/AR/Training/woman19/w-019-14.pgm;10
../Datasets/AR/Training/woman19/w-019-25.pgm;10
../Datasets/AR/Training/woman19/w-019-8.pgm;10
../Datasets/AR/Training/woman19/w-019-7.pgm;10
../Datasets/AR/Training/woman19/w-019-15.pgm;10
../Datasets/AR/Training/woman19/w-019-16.pgm;10
../Datasets/AR/Training/woman19/w-019-19.pgm;10
../Datasets/AR/Training/woman19/w-019-21.pgm;10
../Datasets/AR/Training/woman19/w-019-6.pgm;10
../Datasets/AR/Training/woman19/w-019-13.pgm;10
../Datasets/AR/Training/woman19/w-019-5.pgm;10
../Datasets/AR/Training/man07/m-007-15.pgm;11
../Datasets/AR/Training/man07/m-007-13.pgm;11
../Datasets/AR/Training/man07/m-007-25.pgm;11
../Datasets/AR/Training/man07/m-007-14.pgm;11
../Datasets/AR/Training/man07/m-007-20.pgm;11
../Datasets/AR/Training/man07/m-007-6.pgm;11
../Datasets/AR/Training/man07/m-007-22.pgm;11
../Datasets/AR/Training/man07/m-007-4.pgm;11
../Datasets/AR/Training/man07/m-007-3.pgm;11
../Datasets/AR/Training/man07/m-007-26.pgm;11
../Datasets/AR/Training/man07/m-007-19.pgm;11
../Datasets/AR/Training/man07/m-007-17.pgm;11
../Datasets/AR/Training/man07/m-007-23.pgm;11
../Datasets/AR/Training/man07/m-007-7.pgm;11
../Datasets/AR/Training/man07/m-007-21.pgm;11
../Datasets/AR/Training/man07/m-007-9.pgm;11
../Datasets/AR/Training/man07/m-007-18.pgm;11
../Datasets/AR/Training/man07/m-007-1.pgm;11
../Datasets/AR/Training/man07/m-007-5.pgm;11
../Datasets/AR/Training/man07/m-007-10.pgm;11
../Datasets/AR/Training/man07/m-007-2.pgm;11
../Datasets/AR/Training/man07/m-007-24.pgm;11
../Datasets/AR/Training/man07/m-007-12.pgm;11
../Datasets/AR/Training/man07/m-007-8.pgm;11
../Datasets/AR/Training/man07/m-007-16.pgm;11
../Datasets/AR/Training/man07/m-007-11.pgm;11
../Datasets/AR/Training/woman44/w-044-3.pgm;12
../Datasets/AR/Training/woman44/w-044-11.pgm;12
../Datasets/AR/Training/woman44/w-044-26.pgm;12
../Datasets/AR/Training/woman44/w-044-10.pgm;12
../Datasets/AR/Training/woman44/w-044-2.pgm;12
../Datasets/AR/Training/woman44/w-044-13.pgm;12
../Datasets/AR/Training/woman44/w-044-21.pgm;12
../Datasets/AR/Training/woman44/w-044-19.pgm;12
../Datasets/AR/Training/woman44/w-044-23.pgm;12
../Datasets/AR/Training/woman44/w-044-25.pgm;12
../Datasets/AR/Training/woman44/w-044-7.pgm;12
../Datasets/AR/Training/woman44/w-044-8.pgm;12
../Datasets/AR/Training/woman44/w-044-9.pgm;12
../Datasets/AR/Training/woman44/w-044-6.pgm;12
../Datasets/AR/Training/woman44/w-044-14.pgm;12
../Datasets/AR/Training/woman44/w-044-15.pgm;12
../Datasets/AR/Training/woman44/w-044-12.pgm;12
../Datasets/AR/Training/woman44/w-044-22.pgm;12
../Datasets/AR/Training/woman44/w-044-16.pgm;12
../Datasets/AR/Training/woman44/w-044-4.pgm;12
../Datasets/AR/Training/woman44/w-044-18.pgm;12
../Datasets/AR/Training/woman44/w-044-24.pgm;12
../Datasets/AR/Training/woman44/w-044-20.pgm;12
../Datasets/AR/Training/woman44/w-044-17.pgm;12
../Datasets/AR/Training/woman44/w-044-5.pgm;12
../Datasets/AR/Training/woman44/w-044-1.pgm;12
../Datasets/AR/Training/woman59/w-059-13.pgm;13
../Datasets/AR/Training/woman59/w-059-6.pgm;13
../Datasets/AR/Training/woman59/w-059-18.pgm;13
../Datasets/AR/Training/woman59/w-059-1.pgm;13
../Datasets/AR/Training/woman59/w-059-12.pgm;13
../Datasets/AR/Training/woman59/w-059-26.pgm;13
../Datasets/AR/Training/woman59/w-059-24.pgm;13
../Datasets/AR/Training/woman59/w-059-16.pgm;13
../Datasets/AR/Training/woman59/w-059-7.pgm;13
../Datasets/AR/Training/woman59/w-059-17.pgm;13
../Datasets/AR/Training/woman59/w-059-20.pgm;13
../Datasets/AR/Training/woman59/w-059-15.pgm;13
../Datasets/AR/Training/woman59/w-059-5.pgm;13
../Datasets/AR/Training/woman59/w-059-8.pgm;13
../Datasets/AR/Training/woman59/w-059-3.pgm;13
../Datasets/AR/Training/woman59/w-059-14.pgm;13
../Datasets/AR/Training/woman59/w-059-21.pgm;13
../Datasets/AR/Training/woman59/w-059-9.pgm;13
../Datasets/AR/Training/woman59/w-059-25.pgm;13
../Datasets/AR/Training/woman59/w-059-22.pgm;13
../Datasets/AR/Training/woman59/w-059-23.pgm;13
../Datasets/AR/Training/woman59/w-059-11.pgm;13
../Datasets/AR/Training/woman59/w-059-19.pgm;13
../Datasets/AR/Training/woman59/w-059-2.pgm;13
../Datasets/AR/Training/woman59/w-059-10.pgm;13
../Datasets/AR/Training/woman59/w-059-4.pgm;13
../Datasets/AR/Training/woman48/w-048-17.pgm;14
../Datasets/AR/Training/woman48/w-048-19.pgm;14
../Datasets/AR/Training/woman48/w-048-8.pgm;14
../Datasets/AR/Training/woman48/w-048-7.pgm;14
../Datasets/AR/Training/woman48/w-048-20.pgm;14
../Datasets/AR/Training/woman48/w-048-18.pgm;14
../Datasets/AR/Training/woman48/w-048-26.pgm;14
../Datasets/AR/Training/woman48/w-048-22.pgm;14
../Datasets/AR/Training/woman48/w-048-11.pgm;14
../Datasets/AR/Training/woman48/w-048-10.pgm;14
../Datasets/AR/Training/woman48/w-048-6.pgm;14
../Datasets/AR/Training/woman48/w-048-14.pgm;14
../Datasets/AR/Training/woman48/w-048-25.pgm;14
../Datasets/AR/Training/woman48/w-048-2.pgm;14
../Datasets/AR/Training/woman48/w-048-16.pgm;14
../Datasets/AR/Training/woman48/w-048-24.pgm;14
../Datasets/AR/Training/woman48/w-048-15.pgm;14
../Datasets/AR/Training/woman48/w-048-1.pgm;14
../Datasets/AR/Training/woman48/w-048-5.pgm;14
../Datasets/AR/Training/woman48/w-048-4.pgm;14
../Datasets/AR/Training/woman48/w-048-23.pgm;14
../Datasets/AR/Training/woman48/w-048-9.pgm;14
../Datasets/AR/Training/woman48/w-048-21.pgm;14
../Datasets/AR/Training/woman48/w-048-13.pgm;14
../Datasets/AR/Training/woman48/w-048-3.pgm;14
../Datasets/AR/Training/woman48/w-048-12.pgm;14
../Datasets/AR/Training/man49/m-049-21.pgm;15
../Datasets/AR/Training/man49/m-049-25.pgm;15
../Datasets/AR/Training/man49/m-049-2.pgm;15
../Datasets/AR/Training/man49/m-049-23.pgm;15
../Datasets/AR/Training/man49/m-049-10.pgm;15
../Datasets/AR/Training/man49/m-049-17.pgm;15
../Datasets/AR/Training/man49/m-049-11.pgm;15
../Datasets/AR/Training/man49/m-049-9.pgm;15
../Datasets/AR/Training/man49/m-049-14.pgm;15
../Datasets/AR/Training/man49/m-049-4.pgm;15
../Datasets/AR/Training/man49/m-049-5.pgm;15
../Datasets/AR/Training/man49/m-049-19.pgm;15
../Datasets/AR/Training/man49/m-049-6.pgm;15
../Datasets/AR/Training/man49/m-049-18.pgm;15
../Datasets/AR/Training/man49/m-049-1.pgm;15
../Datasets/AR/Training/man49/m-049-13.pgm;15
../Datasets/AR/Training/man49/m-049-12.pgm;15
../Datasets/AR/Training/man49/m-049-3.pgm;15
../Datasets/AR/Training/man49/m-049-26.pgm;15
../Datasets/AR/Training/man49/m-049-8.pgm;15
../Datasets/AR/Training/man49/m-049-24.pgm;15
../Datasets/AR/Training/man49/m-049-15.pgm;15
../Datasets/AR/Training/man49/m-049-7.pgm;15
../Datasets/AR/Training/man49/m-049-20.pgm;15
../Datasets/AR/Training/man49/m-049-16.pgm;15
../Datasets/AR/Training/woman30/w-030-11.pgm;16
../Datasets/AR/Training/woman30/w-030-26.pgm;16
../Datasets/AR/Training/woman30/w-030-4.pgm;16
../Datasets/AR/Training/woman30/w-030-6.pgm;16
../Datasets/AR/Training/woman30/w-030-7.pgm;16
../Datasets/AR/Training/woman30/w-030-15.pgm;16
../Datasets/AR/Training/woman30/w-030-2.pgm;16
../Datasets/AR/Training/woman30/w-030-22.pgm;16
../Datasets/AR/Training/woman30/w-030-23.pgm;16
../Datasets/AR/Training/woman30/w-030-16.pgm;16
../Datasets/AR/Training/woman30/w-030-10.pgm;16
../Datasets/AR/Training/woman30/w-030-21.pgm;16
../Datasets/AR/Training/woman30/w-030-24.pgm;16
../Datasets/AR/Training/woman30/w-030-9.pgm;16
../Datasets/AR/Training/woman30/w-030-8.pgm;16
../Datasets/AR/Training/woman30/w-030-13.pgm;16
../Datasets/AR/Training/woman30/w-030-3.pgm;16
../Datasets/AR/Training/woman30/w-030-25.pgm;16
../Datasets/AR/Training/woman30/w-030-20.pgm;16
../Datasets/AR/Training/woman30/w-030-12.pgm;16
../Datasets/AR/Training/woman30/w-030-14.pgm;16
../Datasets/AR/Training/woman30/w-030-18.pgm;16
../Datasets/AR/Training/woman30/w-030-5.pgm;16
../Datasets/AR/Training/woman30/w-030-1.pgm;16
../Datasets/AR/Training/woman30/w-030-17.pgm;16
../Datasets/AR/Training/man02/m-002-8.pgm;17
../Datasets/AR/Training/man02/m-002-18.pgm;17
../Datasets/AR/Training/man02/m-002-5.pgm;17
../Datasets/AR/Training/man02/m-002-22.pgm;17
../Datasets/AR/Training/man02/m-002-1.pgm;17
../Datasets/AR/Training/man02/m-002-16.pgm;17
../Datasets/AR/Training/man02/m-002-4.pgm;17
../Datasets/AR/Training/man02/m-002-26.pgm;17
../Datasets/AR/Training/man02/m-002-20.pgm;17
../Datasets/AR/Training/man02/m-002-17.pgm;17
../Datasets/AR/Training/man02/m-002-24.pgm;17
../Datasets/AR/Training/man02/m-002-11.pgm;17
../Datasets/AR/Training/man02/m-002-19.pgm;17
../Datasets/AR/Training/man02/m-002-14.pgm;17
../Datasets/AR/Training/man02/m-002-9.pgm;17
../Datasets/AR/Training/man02/m-002-12.pgm;17
../Datasets/AR/Training/man02/m-002-6.pgm;17
../Datasets/AR/Training/man02/m-002-7.pgm;17
../Datasets/AR/Training/man02/m-002-3.pgm;17
../Datasets/AR/Training/man02/m-002-15.pgm;17
../Datasets/AR/Training/man02/m-002-21.pgm;17
../Datasets/AR/Training/man02/m-002-10.pgm;17
../Datasets/AR/Training/man02/m-002-13.pgm;17
../Datasets/AR/Training/man02/m-002-2.pgm;17
../Datasets/AR/Training/man02/m-002-23.pgm;17
../Datasets/AR/Training/woman34/w-034-17.pgm;18
../Datasets/AR/Training/woman34/w-034-18.pgm;18
../Datasets/AR/Training/woman34/w-034-10.pgm;18
../Datasets/AR/Training/woman34/w-034-25.pgm;18
../Datasets/AR/Training/woman34/w-034-22.pgm;18
../Datasets/AR/Training/woman34/w-034-26.pgm;18
../Datasets/AR/Training/woman34/w-034-11.pgm;18
../Datasets/AR/Training/woman34/w-034-13.pgm;18
../Datasets/AR/Training/woman34/w-034-15.pgm;18
../Datasets/AR/Training/woman34/w-034-9.pgm;18
../Datasets/AR/Training/woman34/w-034-5.pgm;18
../Datasets/AR/Training/woman34/w-034-6.pgm;18
../Datasets/AR/Training/woman34/w-034-19.pgm;18
../Datasets/AR/Training/woman34/w-034-23.pgm;18
../Datasets/AR/Training/woman34/w-034-2.pgm;18
../Datasets/AR/Training/woman34/w-034-7.pgm;18
../Datasets/AR/Training/woman34/w-034-24.pgm;18
../Datasets/AR/Training/woman34/w-034-14.pgm;18
../Datasets/AR/Training/woman34/w-034-21.pgm;18
../Datasets/AR/Training/woman34/w-034-1.pgm;18
../Datasets/AR/Training/woman34/w-034-8.pgm;18
../Datasets/AR/Training/woman34/w-034-3.pgm;18
../Datasets/AR/Training/woman34/w-034-20.pgm;18
../Datasets/AR/Training/woman34/w-034-16.pgm;18
../Datasets/AR/Training/woman34/w-034-12.pgm;18
../Datasets/AR/Training/woman34/w-034-4.pgm;18
../Datasets/AR/Training/woman01/w-001-9.pgm;19
../Datasets/AR/Training/woman01/w-001-12.pgm;19
../Datasets/AR/Training/woman01/w-001-4.pgm;19
../Datasets/AR/Training/woman01/w-001-5.pgm;19
../Datasets/AR/Training/woman01/w-001-1.pgm;19
../Datasets/AR/Training/woman01/w-001-13.pgm;19
../Datasets/AR/Training/woman01/w-001-11.pgm;19
../Datasets/AR/Training/woman01/w-001-7.pgm;19
../Datasets/AR/Training/woman01/w-001-3.pgm;19
../Datasets/AR/Training/woman01/w-001-6.pgm;19
../Datasets/AR/Training/woman01/w-001-8.pgm;19
../Datasets/AR/Training/woman01/w-001-10.pgm;19
../Datasets/AR/Training/woman01/w-001-2.pgm;19
../Datasets/AR/Training/woman56/w-056-2.pgm;20
../Datasets/AR/Training/woman56/w-056-6.pgm;20
../Datasets/AR/Training/woman56/w-056-4.pgm;20
../Datasets/AR/Training/woman56/w-056-10.pgm;20
../Datasets/AR/Training/woman56/w-056-8.pgm;20
../Datasets/AR/Training/woman56/w-056-5.pgm;20
../Datasets/AR/Training/woman56/w-056-11.pgm;20
../Datasets/AR/Training/woman56/w-056-9.pgm;20
../Datasets/AR/Training/woman56/w-056-7.pgm;20
../Datasets/AR/Training/woman56/w-056-3.pgm;20
../Datasets/AR/Training/woman56/w-056-13.pgm;20
../Datasets/AR/Training/woman56/w-056-1.pgm;20
../Datasets/AR/Training/woman56/w-056-12.pgm;20
../Datasets/AR/Training/man14/m-014-21.pgm;21
../Datasets/AR/Training/man14/m-014-1.pgm;21
../Datasets/AR/Training/man14/m-014-13.pgm;21
../Datasets/AR/Training/man14/m-014-4.pgm;21
../Datasets/AR/Training/man14/m-014-23.pgm;21
../Datasets/AR/Training/man14/m-014-15.pgm;21
../Datasets/AR/Training/man14/m-014-2.pgm;21
../Datasets/AR/Training/man14/m-014-16.pgm;21
../Datasets/AR/Training/man14/m-014-11.pgm;21
../Datasets/AR/Training/man14/m-014-10.pgm;21
../Datasets/AR/Training/man14/m-014-7.pgm;21
../Datasets/AR/Training/man14/m-014-8.pgm;21
../Datasets/AR/Training/man14/m-014-6.pgm;21
../Datasets/AR/Training/man14/m-014-19.pgm;21
../Datasets/AR/Training/man14/m-014-14.pgm;21
../Datasets/AR/Training/man14/m-014-26.pgm;21
../Datasets/AR/Training/man14/m-014-5.pgm;21
../Datasets/AR/Training/man14/m-014-3.pgm;21
../Datasets/AR/Training/man14/m-014-24.pgm;21
../Datasets/AR/Training/man14/m-014-20.pgm;21
../Datasets/AR/Training/man14/m-014-22.pgm;21
../Datasets/AR/Training/man14/m-014-18.pgm;21
../Datasets/AR/Training/man14/m-014-17.pgm;21
../Datasets/AR/Training/man14/m-014-9.pgm;21
../Datasets/AR/Training/man14/m-014-25.pgm;21
../Datasets/AR/Training/man14/m-014-12.pgm;21
../Datasets/AR/Training/man72/m-072-10.pgm;22
../Datasets/AR/Training/man72/m-072-1.pgm;22
../Datasets/AR/Training/man72/m-072-21.pgm;22
../Datasets/AR/Training/man72/m-072-26.pgm;22
../Datasets/AR/Training/man72/m-072-15.pgm;22
../Datasets/AR/Training/man72/m-072-14.pgm;22
../Datasets/AR/Training/man72/m-072-6.pgm;22
../Datasets/AR/Training/man72/m-072-19.pgm;22
../Datasets/AR/Training/man72/m-072-3.pgm;22
../Datasets/AR/Training/man72/m-072-9.pgm;22
../Datasets/AR/Training/man72/m-072-7.pgm;22
../Datasets/AR/Training/man72/m-072-18.pgm;22
../Datasets/AR/Training/man72/m-072-5.pgm;22
../Datasets/AR/Training/man72/m-072-8.pgm;22
../Datasets/AR/Training/man72/m-072-17.pgm;22
../Datasets/AR/Training/man72/m-072-12.pgm;22
../Datasets/AR/Training/man72/m-072-23.pgm;22
../Datasets/AR/Training/man72/m-072-4.pgm;22
../Datasets/AR/Training/man72/m-072-11.pgm;22
../Datasets/AR/Training/man72/m-072-24.pgm;22
../Datasets/AR/Training/man72/m-072-20.pgm;22
